FSU_Slno,hh_no,mpce,hh_size,social_group,religion,Stratum,visitNo,educ_head,age_head,gender_head,total_land,land_used_agri,num_land_parcels,received_tech_advice,MLT,final_weight,mpce_per_capita,log_mpce,land_size_cat,educ_level,social_group_f,tech_advice_f,gender_f,land_size_f
72252,04,15050,7,9,2,13,2,1,46,1,0,0,0,0,NA,1,2150,7.673223121121708,Landless,Illiterate,Others,No,Male,Landless
72252,05,11592,7,9,2,13,2,1,46,1,0,0,0,0,NA,1,1656,7.412160334945205,Landless,Illiterate,Others,No,Male,Landless
72252,06,6600,3,9,2,13,2,1,46,1,0,0,0,0,NA,1,2200,7.696212639346407,Landless,Illiterate,Others,No,Male,Landless
72257,01,12400,7,9,2,14,2,1,46,1,0,0,0,0,NA,1,1771.4285714285713,7.4795416025378145,Landless,Illiterate,Others,No,Male,Landless
72257,02,8440,4,9,2,14,2,1,46,1,0,0,0,0,NA,1,2110,7.6544432264701125,Landless,Illiterate,Others,No,Male,Landless
72257,03,9640,6,9,2,14,2,1,46,1,0,0,0,0,NA,1,1606.6666666666667,7.381916918376536,Landless,Illiterate,Others,No,Male,Landless
72257,04,6583,4,9,2,14,2,1,46,1,0,0,0,0,NA,1,1645.75,7.405951486347986,Landless,Illiterate,Others,No,Male,Landless
72257,05,20542,8,9,2,14,2,1,46,1,0,0,0,0,NA,1,2567.75,7.850785308045913,Landless,Illiterate,Others,No,Male,Landless
72253,01,9800,4,3,2,14,2,1,46,1,0,0,0,0,NA,1,2450,7.803843303538772,Landless,Illiterate,OBC,No,Male,Landless
72253,02,9000,5,3,2,14,2,1,46,1,0,0,0,0,NA,1,1800,7.495541943884256,Landless,Illiterate,OBC,No,Male,Landless
72253,03,3480,2,3,2,14,2,1,46,1,0,0,0,0,NA,1,1740,7.461640392208575,Landless,Illiterate,OBC,No,Male,Landless
72253,04,22750,13,3,2,14,2,1,46,1,0,0,0,0,NA,1,1750,7.4673710669175595,Landless,Illiterate,OBC,No,Male,Landless
72251,01,7500,3,3,2,15,2,1,46,1,0,0,0,0,NA,1,2500,7.824046010856292,Landless,Illiterate,OBC,No,Male,Landless
72251,02,9700,4,1,2,15,2,1,46,1,0,0,0,0,NA,1,2425,7.793586803371584,Landless,Illiterate,ST,No,Male,Landless
72251,03,6750,3,3,2,15,2,1,46,1,0,0,0,0,NA,1,2250,7.718685495198466,Landless,Illiterate,OBC,No,Male,Landless
72251,04,7800,4,3,2,15,2,1,46,1,0,0,0,0,NA,1,1950,7.575584651557793,Landless,Illiterate,OBC,No,Male,Landless
72255,01,13800,6,3,2,15,2,1,46,1,0,0,0,0,NA,1,2300,7.7406644019172415,Landless,Illiterate,OBC,No,Male,Landless
72255,02,8658,5,3,2,15,2,1,46,1,0,0,0,0,NA,1,1731.6,7.456801115567825,Landless,Illiterate,OBC,No,Male,Landless
72255,03,21150,10,3,2,15,2,1,46,1,0,0,0,0,NA,1,2115,7.656810091480378,Landless,Illiterate,OBC,No,Male,Landless
72255,04,23550,7,3,2,15,2,1,46,1,0,0,0,0,NA,1,3364.285714285714,8.12097095038925,Landless,Illiterate,OBC,No,Male,Landless
72259,01,4000,2,1,2,05,2,4,26,1,21.72,21.61,15,1,93000,930,2000,7.600902459542082,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
72259,02,3000,2,1,2,05,2,4,22,1,23.36,23.17,15,1,93000,930,1500,7.313220387090301,Medium/Large (>4 acres),Middle,ST,Yes,Male,Medium/Large (>4 acres)
72258,01,8000,4,2,2,05,2,4,25,1,7.46,7.33,8,1,339575,3395.75,2000,7.600902459542082,Medium/Large (>4 acres),Middle,SC,Yes,Male,Medium/Large (>4 acres)
72258,02,10000,7,9,2,05,2,1,65,1,11.44,9.88,9,1,339575,3395.75,1428.5714285714287,7.264430222920869,Medium/Large (>4 acres),Illiterate,Others,Yes,Male,Medium/Large (>4 acres)
72258,03,15000,7,9,2,05,2,5,41,1,6.319999999999999,6.279999999999999,6,0,198688,1986.88,2142.8571428571427,7.669895331029034,Medium/Large (>4 acres),Secondary,Others,No,Male,Medium/Large (>4 acres)
72258,04,14000,5,9,2,05,2,5,36,1,6.859999999999999,6.8,6,1,198688,1986.88,2800,7.937374696163295,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
72256,01,12000,5,9,2,06,2,5,41,1,8.5,8.38,12,1,406000,4060,2400,7.783224016336037,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
72256,02,16200,8,9,2,06,2,3,51,1,9.879999999999999,9.79,12,1,406000,4060,2025,7.613324979540639,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
72256,03,8000,5,9,2,06,2,5,33,1,2.56,2.5300000000000002,3,1,377000,3770,1600,7.3777589082278725,Small (1-4 acres),Secondary,Others,Yes,Male,Small (1-4 acres)
72256,04,12100,5,9,2,06,2,4,68,1,3.58,3.58,3,1,377000,3770,2420,7.791522819150732,Small (1-4 acres),Middle,Others,Yes,Male,Small (1-4 acres)
72254,01,10200,5,9,2,06,2,1,35,1,8.42,8.2,12,0,4050,40.5,2040,7.620705086838262,Medium/Large (>4 acres),Illiterate,Others,No,Male,Medium/Large (>4 acres)
72254,02,10000,4,1,2,06,2,1,35,1,7.04,6.9,12,0,4050,40.5,2500,7.824046010856292,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
72254,03,5000,2,1,2,06,2,1,71,1,2.12,2.06,3,0,3375,33.75,2500,7.824046010856292,Small (1-4 acres),Illiterate,ST,No,Male,Small (1-4 acres)
72254,04,20000,5,1,2,06,2,1,48,1,5.14,5.07,3,0,3375,33.75,4000,8.294049640102028,Medium/Large (>4 acres),Illiterate,ST,No,Male,Medium/Large (>4 acres)
72250,01,8000,4,2,1,07,2,6,35,1,16.68,16.46,12,1,249600,2496,2000,7.600902459542082,Medium/Large (>4 acres),Higher Secondary,SC,Yes,Male,Medium/Large (>4 acres)
72250,02,6200,7,2,2,07,2,5,48,1,8.86,8.74,9,1,86400,864,885.7142857142857,6.786394421977869,Medium/Large (>4 acres),Secondary,SC,Yes,Male,Medium/Large (>4 acres)
72250,03,7000,7,2,1,07,2,1,80,1,8.12,8.059999999999999,3,1,9600,96,1000,6.907755278982137,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
72292,01,15000,5,9,1,07,2,4,45,1,27.14,27.03,15,1,1121250,11212.5,3000,8.006367567650246,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
72292,02,10000,4,3,1,07,2,4,45,1,24.34,24.150000000000002,13,1,1121250,11212.5,2500,7.824046010856292,Medium/Large (>4 acres),Middle,OBC,Yes,Male,Medium/Large (>4 acres)
72297,01,3000,1,9,1,16,2,4,39,1,10.98,10.96,9,1,112700,1127,3000,8.006367567650246,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
72297,02,7250,1,9,2,16,2,2,55,2,11.52,11.44,9,0,112700,1127,7250,8.88875674784872,Medium/Large (>4 acres),Below Primary,Others,No,Female,Medium/Large (>4 acres)
72297,03,15090,8,9,1,16,2,1,66,1,5,3.63,4,0,80500,805,1886.25,7.542346010082059,Medium/Large (>4 acres),Illiterate,Others,No,Male,Medium/Large (>4 acres)
72297,04,25500,3,9,2,16,2,12,70,1,5.1,3.2199999999999998,4,0,80500,805,8500,9.047821442478408,Medium/Large (>4 acres),Graduate+,Others,No,Male,Medium/Large (>4 acres)
72293,01,10667,5,9,1,16,2,6,25,1,18.8,18.45,16,0,8300,83,2133.4,7.665472230191383,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72293,02,4000,1,9,1,16,2,6,50,1,7.64,4.44,10,0,8300,83,4000,8.294049640102028,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72293,03,13867,7,9,2,16,2,3,32,1,2.2,2.08,4,0,53950,539.5,1981,7.591357046698551,Small (1-4 acres),Primary,Others,No,Male,Small (1-4 acres)
72293,04,13000,9,9,2,16,2,1,66,1,5,5,3,0,53950,539.5,1444.4444444444443,7.275480059107454,Medium/Large (>4 acres),Illiterate,Others,No,Male,Medium/Large (>4 acres)
72291,01,14158,5,9,2,17,2,6,43,1,10,9.76,11,0,32700,327,2831.6,7.948597201900034,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72291,02,4250,2,1,2,17,2,1,65,1,10.44,10.28,11,1,32700,327,2125,7.661527081358517,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
72291,03,12992,6,9,2,17,2,4,50,1,5.52,5.52,3,0,54500,545,2165.3333333333335,7.680329593173404,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
72291,04,6650,2,9,2,17,2,6,35,1,5.24,5.18,3,0,54500,545,3325,8.109224953089955,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72295,01,5200,1,9,2,17,2,6,44,1,20.8,20.53,13,0,188100,1881,5200,8.556413904569519,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72295,02,5000,1,9,1,17,2,6,39,1,9.38,8.89,13,0,188100,1881,5000,8.517193191416238,Medium/Large (>4 acres),Higher Secondary,Others,No,Male,Medium/Large (>4 acres)
72295,03,25550,5,9,1,17,2,12,44,1,4.38,4.29,3,0,28500,285,5110,8.53895468319775,Medium/Large (>4 acres),Graduate+,Others,No,Male,Medium/Large (>4 acres)
72299,01,10150,4,9,1,18,2,6,36,1,19.740000000000002,19.69,14,1,121500,1215,2537.5,7.838934623350043,Medium/Large (>4 acres),Higher Secondary,Others,Yes,Male,Medium/Large (>4 acres)
72299,02,7950,3,9,1,18,2,11,32,1,19.78,19.75,14,1,121500,1215,2650,7.882314918980268,Medium/Large (>4 acres),Graduate+,Others,Yes,Male,Medium/Large (>4 acres)
72298,01,10150,5,9,1,18,2,4,32,1,7.92,7.87,6,0,4217,42.17,2030,7.615791072035833,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
72298,02,8050,7,9,1,18,2,4,56,1,9.18,9.12,6,0,4217,42.17,1150,7.047517221357296,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
72298,03,5650,4,9,1,18,2,1,55,1,8.44,8.42,6,1,4217,42.17,1412.5,7.253116463020596,Medium/Large (>4 acres),Illiterate,Others,Yes,Male,Medium/Large (>4 acres)
72298,04,4750,2,9,1,18,2,1,72,1,6.72,6.72,7,0,4217,42.17,2375,7.772752716468742,Medium/Large (>4 acres),Illiterate,Others,No,Male,Medium/Large (>4 acres)
72298,05,9275,6,9,1,18,2,8,35,1,1.5,1.47,3,1,4217,42.17,1545.8333333333333,7.343318418247581,Small (1-4 acres),Diploma/Certificate,Others,Yes,Male,Small (1-4 acres)
72298,06,2100,1,9,1,18,2,1,70,2,1.48,1.46,3,0,4217,42.17,2100,7.649692623711514,Small (1-4 acres),Illiterate,Others,No,Female,Small (1-4 acres)
72296,01,9500,6,2,1,19,2,2,58,1,6.88,6.81,10,0,74800,748,1583.3333333333333,7.367287608360577,Medium/Large (>4 acres),Below Primary,SC,No,Male,Medium/Large (>4 acres)
72296,02,18667,3,2,1,19,2,1,38,2,13.700000000000001,13.27,12,1,74800,748,6222.333333333333,8.735900249364487,Medium/Large (>4 acres),Illiterate,SC,Yes,Female,Medium/Large (>4 acres)
72296,03,35300,5,9,1,19,2,5,68,1,4.16,4.08,3,1,5100,51,7060,8.862200330487287,Medium/Large (>4 acres),Secondary,Others,Yes,Male,Medium/Large (>4 acres)
72296,04,23650,8,2,1,19,2,5,71,1,5.18,5.09,3,0,5100,51,2956.25,7.991676852240243,Medium/Large (>4 acres),Secondary,SC,No,Male,Medium/Large (>4 acres)
72294,01,5000,1,2,1,19,2,12,32,1,20.88,20.88,13,1,154700,1547,5000,8.517193191416238,Medium/Large (>4 acres),Graduate+,SC,Yes,Male,Medium/Large (>4 acres)
72294,02,5000,1,2,1,19,2,12,49,1,11.12,11.12,9,1,154700,1547,5000,8.517193191416238,Medium/Large (>4 acres),Graduate+,SC,Yes,Male,Medium/Large (>4 acres)
72294,03,15700,5,9,1,19,2,1,99,2,1.36,1.29,3,0,559867,5598.67,3140,8.0519780789023,Small (1-4 acres),Illiterate,Others,No,Female,Small (1-4 acres)
72290,01,12320,2,3,2,20,2,1,65,2,19.26,19.16,14,0,9250,92.5,6160,8.725832056527565,Medium/Large (>4 acres),Illiterate,OBC,No,Female,Medium/Large (>4 acres)
72290,02,10320,4,3,2,20,2,4,32,1,23.2,22.9,14,0,9250,92.5,2580,7.855544677915663,Medium/Large (>4 acres),Middle,OBC,No,Male,Medium/Large (>4 acres)
72282,01,9567,5,9,1,20,2,4,33,1,23.72,23.35,14,1,66000,660,1913.4,7.556637043244067,Medium/Large (>4 acres),Middle,Others,Yes,Male,Medium/Large (>4 acres)
72282,02,5000,3,3,1,20,2,6,30,2,10.8,10.49,11,1,66000,660,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Higher Secondary,OBC,Yes,Female,Medium/Large (>4 acres)
72282,03,12950,10,9,1,20,2,3,64,1,6.54,6.54,3,1,193600,1936,1295,7.166265974133638,Medium/Large (>4 acres),Primary,Others,Yes,Male,Medium/Large (>4 acres)
72287,01,15000,9,2,1,21,2,3,61,1,22.92,22.69,15,0,504000,5040,1666.6666666666667,7.418580902748128,Medium/Large (>4 acres),Primary,SC,No,Male,Medium/Large (>4 acres)
72287,02,12000,4,2,1,21,2,4,40,1,21.9,21.69,14,0,504000,5040,3000,8.006367567650246,Medium/Large (>4 acres),Middle,SC,No,Male,Medium/Large (>4 acres)
72283,01,7800,5,2,1,21,2,2,40,1,25.28,25.01,13,1,22950,229.5,1560,7.352441100243583,Medium/Large (>4 acres),Below Primary,SC,Yes,Male,Medium/Large (>4 acres)
72283,02,5300,2,2,1,21,2,5,38,1,20.46,19.93,12,1,22950,229.5,2650,7.882314918980268,Medium/Large (>4 acres),Secondary,SC,Yes,Male,Medium/Large (>4 acres)
72281,01,7000,7,1,2,22,2,2,46,1,11.24,11.06,11,1,17000,170,1000,6.907755278982137,Medium/Large (>4 acres),Below Primary,ST,Yes,Male,Medium/Large (>4 acres)
72281,02,6000,5,1,2,22,2,1,32,1,5.16,5.0600000000000005,9,1,17000,170,1200,7.090076835776092,Medium/Large (>4 acres),Illiterate,ST,Yes,Male,Medium/Large (>4 acres)
72281,03,12000,6,9,1,22,2,3,49,1,3.06,3.0300000000000002,3,1,44200,442,2000,7.600902459542082,Small (1-4 acres),Primary,Others,Yes,Male,Small (1-4 acres)
72281,04,10000,5,9,1,22,2,3,48,1,3.04,3.02,3,1,44200,442,2000,7.600902459542082,Small (1-4 acres),Primary,Others,Yes,Male,Small (1-4 acres)
72281,05,8000,3,9,1,22,2,3,52,1,2.04,2.02,3,1,44200,442,2666.6666666666665,7.888584531993863,Small (1-4 acres),Primary,Others,Yes,Male,Small (1-4 acres)
72285,01,7500,5,2,1,22,2,1,42,1,11.06,10.89,11,1,507350,5073.5,1500,7.313220387090301,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
72285,02,7500,3,2,1,22,2,1,70,1,10.28,9.98,12,1,507350,5073.5,2500,7.824046010856292,Medium/Large (>4 acres),Illiterate,SC,Yes,Male,Medium/Large (>4 acres)
72285,03,30000,5,1,2,22,2,5,44,1,1.56,1.15,4,0,152900,1529,6000,8.699514748210191,Small (1-4 acres),Secondary,ST,No,Male,Small (1-4 acres)
72285,04,20000,4,9,1,22,2,4,60,1,6.62,5.34,4,0,152900,1529,5000,8.517193191416238,Medium/Large (>4 acres),Middle,Others,No,Male,Medium/Large (>4 acres)
72289,01,9967,3,3,2,01,2,1,46,1,0,0,0,0,NA,1,3322.3333333333335,8.108422626299346,Landless,Illiterate,OBC,No,Male,Landless
72289,02,10067,5,3,2,01,2,1,46,1,0,0,0,0,NA,1,2013.4,7.607580114295323,Landless,Illiterate,OBC,No,Male,Landless
72289,03,13150,9,3,2,01,2,1,46,1,0,0,0,0,NA,1,1461.111111111111,7.286952460269691,Landless,Illiterate,OBC,No,Male,Landless
72289,04,24033,9,3,2,01,2,1,46,1,0,0,0,0,NA,1,2670.3333333333335,7.8899585875470075,Landless,Illiterate,OBC,No,Male,Landless
72289,05,8383,8,3,2,01,2,1,46,1,0,0,0,0,NA,1,1047.875,6.954519582958022,Landless,Illiterate,OBC,No,Male,Landless
72288,01,10620,7,3,2,01,2,1,46,1,0,0,0,0,NA,1,1517.142857142857,7.324584145740617,Landless,Illiterate,OBC,No,Male,Landless
72288,02,11300,5,3,2,01,2,1,46,1,0,0,0,0,NA,1,2260,7.723120092266331,Landless,Illiterate,OBC,No,Male,Landless
72288,03,23400,6,3,2,01,2,1,46,1,0,0,0,0,NA,1,3900,8.268731832117737,Landless,Illiterate,OBC,No,Male,Landless
72288,04,19003,9,3,2,01,2,1,46,1,0,0,0,0,NA,1,2111.4444444444443,7.655127563085138,Landless,Illiterate,OBC,No,Male,Landless
72286,01,10000,5,9,2,02,2,1,46,1,0,0,0,0,NA,1,2000,7.600902459542082,Landless,Illiterate,Others,No,Male,Landless
72286,02,8000,4,9,2,02,2,1,46,1,0,0,0,0,NA,1,2000,7.600902459542082,Landless,Illiterate,Others,No,Male,Landless
72286,03,8000,4,9,2,02,2,1,46,1,0,0,0,0,NA,1,2000,7.600902459542082,Landless,Illiterate,Others,No,Male,Landless
72286,04,23833,7,9,2,02,2,1,46,1,0,0,0,0,NA,1,3404.714285714286,8.132916304846885,Landless,Illiterate,Others,No,Male,Landless
72286,05,24159,9,9,2,02,2,1,46,1,0,0,0,0,NA,1,2684.3333333333335,7.8951876831274355,Landless,Illiterate,Others,No,Male,Landless
72286,06,14500,8,9,2,02,2,1,46,1,0,0,0,0,NA,1,1812.5,7.50246238672883,Landless,Illiterate,Others,No,Male,Landless
72280,01,10800,5,1,6,03,2,1,46,1,0,0,0,0,NA,1,2160,7.67786350067821,Landless,Illiterate,ST,No,Male,Landless
72280,02,5550,2,1,6,03,2,1,46,1,0,0,0,0,NA,1,2775,7.928406026180535,Landless,Illiterate,ST,No,Male,Landless
72280,03,13667,5,1,6,03,2,1,46,1,0,0,0,0,NA,1,2733.4,7.9133015345307,Landless,Illiterate,ST,No,Male,Landless
72280,04,8250,3,1,6,03,2,1,46,1,0,0,0,0,NA,1,2750,7.919356190660617,Landless,Illiterate,ST,No,Male,Landless
72280,05,14500,5,1,6,03,2,1,46,1,0,0,0,0,NA,1,2900,7.9724660159745655,Landless,Illiterate,ST,No,Male,Landless
72280,06,7850,3,1,6,03,2,1,46,1,0,0,0,0,NA,1,2616.6666666666665,7.869656522108344,Landless,Illiterate,ST,No,Male,Landless
72262,01,15000,7,1,6,03,2,1,46,1,0,0,0,0,NA,1,2142.8571428571427,7.669895331029034,Landless,Illiterate,ST,No,Male,Landless
72262,02,20083,10,1,6,03,2,1,46,1,0,0,0,0,NA,1,2008.3,7.605043872042632,Landless,Illiterate,ST,No,Male,Landless
72262,03,15083,6,1,6,03,2,1,46,1,0,0,0,0,NA,1,2513.8333333333335,7.829564091540197,Landless,Illiterate,ST,No,Male,Landless
72262,04,19833,8,1,6,03,2,1,46,1,0,0,0,0,NA,1,2479.125,7.815660954321852,Landless,Illiterate,ST,No,Male,Landless
72267,01,12700,5,1,6,04,2,1,46,1,0,0,0,0,NA,1,2540,7.8399193600125825,Landless,Illiterate,ST,No,Male,Landless
72267,02,25400,8,1,6,04,2,1,46,1,0,0,0,0,NA,1,3175,8.063062911326792,Landless,Illiterate,ST,No,Male,Landless
72267,03,19500,5,1,6,04,2,1,46,1,0,0,0,0,NA,1,3900,8.268731832117737,Landless,Illiterate,ST,No,Male,Landless
72267,04,17200,5,1,6,04,2,1,46,1,0,0,0,0,NA,1,3440,8.143226750367445,Landless,Illiterate,ST,No,Male,Landless
72267,05,23700,5,1,6,04,2,1,46,1,0,0,0,0,NA,1,4740,8.463792414689122,Landless,Illiterate,ST,No,Male,Landless
72267,06,21300,5,1,6,04,2,1,46,1,0,0,0,0,NA,1,4260,8.357024439263416,Landless,Illiterate,ST,No,Male,Landless
72263,01,2850,1,1,6,04,2,1,46,1,0,0,0,0,NA,1,2850,7.955074273262696,Landless,Illiterate,ST,No,Male,Landless
72263,02,2800,1,1,6,04,2,1,46,1,0,0,0,0,NA,1,2800,7.937374696163295,Landless,Illiterate,ST,No,Male,Landless
72263,03,8850,3,1,6,04,2,1,46,1,0,0,0,0,NA,1,2950,7.989560449333865,Landless,Illiterate,ST,No,Male,Landless
72263,04,18500,6,1,6,04,2,1,46,1,0,0,0,0,NA,1,3083.3333333333335,8.03376654183836,Landless,Illiterate,ST,No,Male,Landless
72265,01,10413,6,3,2,08,2,1,46,1,0,0,0,0,NA,1,1735.5,7.4590508353018405,Landless,Illiterate,OBC,No,Male,Landless
72265,02,7921,4,3,2,08,2,1,46,1,0,0,0,0,NA,1,1980.25,7.590978378344389,Landless,Illiterate,OBC,No,Male,Landless
72265,03,12408,7,3,2,08,2,1,46,1,0,0,0,0,NA,1,1772.5714285714287,7.480186555801062,Landless,Illiterate,OBC,No,Male,Landless
72265,04,13184,6,3,2,08,2,1,46,1,0,0,0,0,NA,1,2197.3333333333335,7.694999782921198,Landless,Illiterate,OBC,No,Male,Landless
72265,05,19245,8,3,2,08,2,1,46,1,0,0,0,0,NA,1,2405.625,7.785565024038011,Landless,Illiterate,OBC,No,Male,Landless
72269,01,8050,7,3,2,08,2,1,46,1,0,0,0,0,NA,1,1150,7.047517221357296,Landless,Illiterate,OBC,No,Male,Landless
72269,02,6200,5,3,2,08,2,1,46,1,0,0,0,0,NA,1,1240,7.122866658599083,Landless,Illiterate,OBC,No,Male,Landless
72269,03,10033,7,3,2,08,2,1,46,1,0,0,0,0,NA,1,1433.2857142857142,7.267724789870299,Landless,Illiterate,OBC,No,Male,Landless
72269,04,15100,7,3,2,08,2,1,46,1,0,0,0,0,NA,1,2157.1428571428573,7.676539873747703,Landless,Illiterate,OBC,No,Male,Landless
72268,01,19500,6,9,2,09,2,1,46,1,0,0,0,0,NA,1,3250,8.086410275323782,Landless,Illiterate,Others,No,Male,Landless
72268,02,10300,7,9,2,09,2,1,46,1,0,0,0,0,NA,1,1471.4285714285713,7.293989025162414,Landless,Illiterate,Others,No,Male,Landless
72268,03,34700,10,9,2,09,2,1,46,1,0,0,0,0,NA,1,3470,8.151909872940905,Landless,Illiterate,Others,No,Male,Landless
72268,04,14700,3,9,2,09,2,1,46,1,0,0,0,0,NA,1,4900,8.496990484098719,Landless,Illiterate,Others,No,Male,Landless
72268,05,18600,3,9,2,09,2,1,46,1,0,0,0,0,NA,1,6200,8.732304571033183,Landless,Illiterate,Others,No,Male,Landless
72266,01,6350,5,9,2,09,2,1,46,1,0,0,0,0,NA,1,1270,7.146772179452637,Landless,Illiterate,Others,No,Male,Landless
72266,02,8800,5,3,2,09,2,1,46,1,0,0,0,0,NA,1,1760,7.473069088032197,Landless,Illiterate,OBC,No,Male,Landless
72266,03,14400,7,3,2,09,2,1,46,1,0,0,0,0,NA,1,2057.1428571428573,7.629073336508779,Landless,Illiterate,OBC,No,Male,Landless
72266,04,8933,6,3,2,09,2,1,46,1,0,0,0,0,NA,1,1488.8333333333333,7.305748094473784,Landless,Illiterate,OBC,No,Male,Landless
72260,01,4000,1,9,2,11,2,1,46,1,0,0,0,0,NA,1,4000,8.294049640102028,Landless,Illiterate,Others,No,Male,Landless
72260,02,5667,4,9,2,11,2,1,46,1,0,0,0,0,NA,1,1416.75,7.256120795049728,Landless,Illiterate,Others,No,Male,Landless
72260,03,24500,8,9,2,11,2,1,46,1,0,0,0,0,NA,1,3062.5,8.026986854852982,Landless,Illiterate,Others,No,Male,Landless
72260,04,10513,4,9,2,11,2,1,46,1,0,0,0,0,NA,1,2628.25,7.87407350445594,Landless,Illiterate,Others,No,Male,Landless
72260,05,25600,6,9,1,11,2,1,46,1,0,0,0,0,NA,1,4266.666666666667,8.358588161239599,Landless,Illiterate,Others,No,Male,Landless
72260,06,11042,8,9,1,11,2,1,46,1,0,0,0,0,NA,1,1380.25,7.230019921164154,Landless,Illiterate,Others,No,Male,Landless
72242,01,10000,5,9,2,11,2,1,46,1,0,0,0,0,NA,1,2000,7.600902459542082,Landless,Illiterate,Others,No,Male,Landless
72242,02,11000,4,9,2,11,2,1,46,1,0,0,0,0,NA,1,2750,7.919356190660617,Landless,Illiterate,Others,No,Male,Landless
72242,03,12000,6,9,2,11,2,1,46,1,0,0,0,0,NA,1,2000,7.600902459542082,Landless,Illiterate,Others,No,Male,Landless
72242,04,10000,6,9,2,11,2,1,46,1,0,0,0,0,NA,1,1666.6666666666667,7.418580902748128,Landless,Illiterate,Others,No,Male,Landless
72242,05,11217,5,9,2,11,2,1,46,1,0,0,0,0,NA,1,2243.4,7.715747851211123,Landless,Illiterate,Others,No,Male,Landless
72242,06,9133,5,9,2,11,2,1,46,1,0,0,0,0,NA,1,1826.6,7.510211594257578,Landless,Illiterate,Others,No,Male,Landless
72241,01,11400,6,9,2,13,2,1,46,1,0,0,0,0,NA,1,1900,7.549609165154532,Landless,Illiterate,Others,No,Male,Landless
72241,02,5600,4,9,2,13,2,1,46,1,0,0,0,0,NA,1,1400,7.24422751560335,Landless,Illiterate,Others,No,Male,Landless
72241,03,5975,4,9,2,13,2,1,46,1,0,0,0,0,NA,1,1493.75,7.309045015679821,Landless,Illiterate,Others,No,Male,Landless
72241,04,11550,9,9,2,13,2,1,46,1,0,0,0,0,NA,1,1283.3333333333333,7.1572161386137205,Landless,Illiterate,Others,No,Male,Landless
72241,05,13300,8,9,2,13,2,1,46,1,0,0,0,0,NA,1,1662.5,7.416077772530009,Landless,Illiterate,Others,No,Male,Landless
72249,01,8667,5,9,2,14,2,1,46,1,0,0,0,0,NA,1,1733.4,7.457840076700244,Landless,Illiterate,Others,No,Male,Landless
72249,02,9700,5,9,2,14,2,1,46,1,0,0,0,0,NA,1,1940,7.570443252057374,Landless,Illiterate,Others,No,Male,Landless
72249,03,17400,4,9,2,14,2,1,46,1,0,0,0,0,NA,1,4350,8.37793112408273,Landless,Illiterate,Others,No,Male,Landless
72249,04,18750,8,9,2,14,2,1,46,1,0,0,0,0,NA,1,2343.75,7.759507489718721,Landless,Illiterate,Others,No,Male,Landless
72248,01,8892,4,9,2,14,2,1,46,1,0,0,0,0,NA,1,2223,7.706612913964197,Landless,Illiterate,Others,No,Male,Landless
72248,02,4120,3,3,2,14,2,1,46,1,0,0,0,0,NA,1,1373.3333333333333,7.2249961536754626,Landless,Illiterate,OBC,No,Male,Landless
72248,03,6750,5,3,2,14,2,1,46,1,0,0,0,0,NA,1,1350,7.2078598714324755,Landless,Illiterate,OBC,No,Male,Landless
72248,04,11310,7,3,2,14,2,1,46,1,0,0,0,0,NA,1,1615.7142857142858,7.3875324200548524,Landless,Illiterate,OBC,No,Male,Landless
72248,05,9620,8,3,2,14,2,1,46,1,0,0,0,0,NA,1,1202.5,7.092158001979916,Landless,Illiterate,OBC,No,Male,Landless
72248,06,10530,8,3,2,14,2,1,46,1,0,0,0,0,NA,1,1316.25,7.182542063448185,Landless,Illiterate,OBC,No,Male,Landless
72248,07,4400,2,3,2,14,2,1,46,1,0,0,0,0,NA,1,2200,7.696212639346407,Landless,Illiterate,OBC,No,Male,Landless
72246,01,6550,3,3,2,15,2,1,46,1,0,0,0,0,NA,1,2183.3333333333335,7.688608039961188,Landless,Illiterate,OBC,No,Male,Landless
